"usernum","stim","cond","adjtype","displaytype","version","audiofile","response","timestamp","order","selectedpos","images","phrase","native","type","stimnum","mturkid","time","usernum_unique","run","cheater","selection","target","condcollapsed"
154,"target-1","pos:abs-both:b","pos","abs-both","a","target-1-b-pos",4,"Mon Sep  9 12:39:52 2019","3:5:2:1:4",1,"frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the big [inaudible]","yes","target",1,"A1LRJ4U04532TM",0,"mturk2_154","mturk2",FALSE,"target2",1,"abs-both pos"
154,"target-10","pos:abs-both:a","pos","abs-both","a","target-10-a-pos",4,"Mon Sep  9 12:40:07 2019","2:5:3:4:1",4,"lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair","farmer with the big [inaudible]","yes","target",10,"A1LRJ4U04532TM",0,"mturk2_154","mturk2",FALSE,"target2",1,"abs-both pos"
154,"target-11","pos:rel-abs:b","pos","abs-rel","a","target-11-b-pos",2,"Mon Sep  9 12:40:20 2019","5:2:3:1:4",2,"boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie","policewoman with the big [inaudible]","yes","target",11,"A1LRJ4U04532TM",0,"mturk2_154","mturk2",FALSE,"target2",1,"abs-rel pos"
168,"target-5","cmp:abs-both:b","cmp","abs-both","a","target-5-b-cmp",2,"Mon Sep  9 12:55:54 2019","1:4:3:5:2",4,"man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish","lady with the bigger [inaudible]","yes","target",5,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target1",0,"abs-both cmp"
168,"target-12","cmp:rel-abs:a","cmp","abs-rel","a","target-12-a-cmp",2,"Mon Sep  9 12:56:13 2019","5:2:1:3:4",2,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard","horse with the bigger [inaudible]","yes","target",12,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-rel cmp"
168,"target-3","cmp:rel-abs:b","cmp","abs-rel","a","target-3-b-cmp",2,"Mon Sep  9 12:56:40 2019","3:5:4:2:1",5,"bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree","cat in the bigger [inaudible]","yes","target",3,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-rel cmp"
168,"target-11","pos:abs-both:b","pos","abs-both","a","target-11-b-pos",4,"Mon Sep  9 12:57:21 2019","3:1:5:4:2",4,"boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie","policewoman with the big [inaudible]","yes","target",11,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-both pos"
168,"target-2","cmp:abs-both:a","cmp","abs-both","a","target-2-a-cmp",4,"Mon Sep  9 12:57:39 2019","5:1:4:2:3",2,"bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket","frog in the bigger [inaudible]","yes","target",2,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-both cmp"
168,"target-8","pos:abs-both:a","pos","abs-both","a","target-8-a-pos",4,"Mon Sep  9 12:57:59 2019","3:2:4:5:1",5,"rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup","bird in the big [inaudible]","yes","target",8,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-both pos"
168,"target-10","pos:rel-both:b","pos","both-rel","a","target-10-b-pos",2,"Mon Sep  9 12:58:23 2019","1:4:5:2:3",4,"lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair","farmer with the big [inaudible]","yes","target",10,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"both-rel pos"
168,"target-9","pos:rel-abs:b","pos","abs-rel","a","target-9-b-pos",2,"Mon Sep  9 12:58:45 2019","3:4:5:1:2",4,"frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes","monkey with the big [inaudible]","yes","target",9,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-rel pos"
168,"target-4","cmp:rel-both:b","cmp","both-rel","a","target-4-b-cmp",2,"Mon Sep  9 12:59:13 2019","2:5:3:1:4",5,"girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush","boy with the bigger [inaudible]","yes","target",4,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"both-rel cmp"
168,"target-6","pos:rel-abs:a","pos","abs-rel","a","target-6-a-pos",2,"Mon Sep  9 12:59:32 2019","1:3:5:2:4",3,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck","girl with the big [inaudible]","yes","target",6,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"abs-rel pos"
168,"target-7","pos:rel-both:a","pos","both-rel","a","target-7-a-pos",4,"Mon Sep  9 12:59:49 2019","5:3:2:4:1",4,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf","man with the big [inaudible]","yes","target",7,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target1",0,"both-rel pos"
168,"target-1","cmp:rel-both:a","cmp","both-rel","a","target-1-a-cmp",2,"Mon Sep  9 13:00:09 2019","1:3:2:5:4",3,"frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the bigger [inaudible]","yes","target",1,"A30RAYNDOWQ61S",0,"mturk2_168","mturk2",FALSE,"target2",1,"both-rel cmp"
183,"target-6","pos:rel-abs:b","pos","abs-rel","a","target-6-b-pos",2,"Mon Sep  9 13:27:21 2019","2:1:4:3:5",1,"man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck","girl with the big [inaudible]","yes","target",6,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-rel pos"
183,"target-10","cmp:rel-both:a","cmp","both-rel","a","target-10-a-cmp",2,"Mon Sep  9 13:27:34 2019","1:5:3:4:2",5,"lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair","farmer with the bigger [inaudible]","yes","target",10,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"both-rel cmp"
183,"target-9","cmp:rel-abs:a","cmp","abs-rel","a","target-9-a-cmp",2,"Mon Sep  9 13:27:48 2019","1:4:3:2:5",4,"frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes","monkey with the bigger [inaudible]","yes","target",9,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-rel cmp"
183,"target-4","pos:rel-both:a","pos","both-rel","a","target-4-a-pos",4,"Mon Sep  9 13:27:56 2019","1:3:5:4:2",4,"girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush","boy with the big [inaudible]","yes","target",4,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target1",0,"both-rel pos"
183,"target-3","pos:rel-abs:a","pos","abs-rel","a","target-3-a-pos",2,"Mon Sep  9 13:28:14 2019","4:5:2:1:3",5,"bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree","cat in the big [inaudible]","yes","target",3,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-rel pos"
183,"target-8","pos:abs-both:b","pos","abs-both","a","target-8-b-pos",4,"Mon Sep  9 13:28:25 2019","4:2:5:3:1",3,"rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup","bird in the big [inaudible]","yes","target",8,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-both pos"
183,"target-11","cmp:abs-both:a","cmp","abs-both","a","target-11-a-cmp",4,"Mon Sep  9 13:28:35 2019","4:3:2:1:5",1,"boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie","policewoman with the bigger [inaudible]","yes","target",11,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-both cmp"
183,"target-12","cmp:rel-abs:b","cmp","abs-rel","a","target-12-b-cmp",2,"Mon Sep  9 13:28:43 2019","2:3:1:5:4",3,"cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard","horse with the bigger [inaudible]","yes","target",12,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-rel cmp"
183,"target-7","pos:rel-both:b","pos","both-rel","a","target-7-b-pos",4,"Mon Sep  9 13:28:51 2019","4:5:1:2:3",2,"girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf","man with the big [inaudible]","yes","target",7,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target1",0,"both-rel pos"
183,"target-5","pos:abs-both:a","pos","abs-both","a","target-5-a-pos",2,"Mon Sep  9 13:29:00 2019","5:1:3:4:2",1,"man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish","lady with the big [inaudible]","yes","target",5,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target1",0,"abs-both pos"
183,"target-2","cmp:abs-both:b","cmp","abs-both","a","target-2-b-cmp",4,"Mon Sep  9 13:29:13 2019","3:1:5:2:4",2,"bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket","frog in the bigger [inaudible]","yes","target",2,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target2",1,"abs-both cmp"
183,"target-1","cmp:rel-both:b","cmp","both-rel","a","target-1-b-cmp",4,"Mon Sep  9 13:29:23 2019","4:5:1:2:3",2,"frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag","rabbit in the bigger [inaudible]","yes","target",1,"A21KF567E8ZCLO",0,"mturk2_183","mturk2",FALSE,"target1",0,"both-rel cmp"
207,"target-1","cmp:rel-both:b","cmp","both-rel","b","target-1-b-cmp",2,"Thu Oct 17 17:19:05 2019","2:1:5:4:3",1,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the bigger [inaudible]",NA,"target",1,"5a231642b14a3100017ff377",6,"prolific3b_207","prolific3b",FALSE,"target2",1,"both-rel cmp"
207,"target-10","cmp:rel-both:b","cmp","both-rel","b","target-10-b-cmp",4,"Thu Oct 17 17:19:25 2019","1:3:5:2:4",2,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]",NA,"target",10,"5a231642b14a3100017ff377",8,"prolific3b_207","prolific3b",FALSE,"target1",0,"both-rel cmp"
207,"target-4","pos:rel-both:b","pos","both-rel","b","target-4-b-pos",4,"Thu Oct 17 17:19:52 2019","2:5:4:1:3",1,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]",NA,"target",4,"5a231642b14a3100017ff377",7,"prolific3b_207","prolific3b",FALSE,"target1",0,"both-rel pos"
207,"target-2","cmp:abs-both:b","cmp","abs-both","b","target-2-b-cmp",4,"Thu Oct 17 17:20:05 2019","1:5:3:2:4",2,"bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the bigger [inaudible]",NA,"target",2,"5a231642b14a3100017ff377",4,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-both cmp"
207,"target-9","cmp:rel-abs:b","cmp","abs-rel","b","target-9-b-cmp",2,"Thu Oct 17 17:20:21 2019","4:2:3:5:1",2,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the bigger [inaudible]",NA,"target",9,"5a231642b14a3100017ff377",5,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-rel cmp"
207,"target-7","pos:rel-both:b","pos","both-rel","b","target-7-b-pos",2,"Thu Oct 17 17:20:38 2019","5:3:1:4:2",3,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock","man with the big [inaudible]",NA,"target",7,"5a231642b14a3100017ff377",4,"prolific3b_207","prolific3b",FALSE,"target2",1,"both-rel pos"
207,"target-5","pos:abs-both:b","pos","abs-both","b","target-5-b-pos",2,"Thu Oct 17 17:20:53 2019","4:2:5:3:1",2,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the big [inaudible]",NA,"target",5,"5a231642b14a3100017ff377",7,"prolific3b_207","prolific3b",FALSE,"target1",0,"abs-both pos"
207,"target-8","pos:abs-both:b","pos","abs-both","b","target-8-b-pos",4,"Thu Oct 17 17:21:12 2019","3:2:1:5:4",5,"rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can","bird in the big [inaudible]",NA,"target",8,"5a231642b14a3100017ff377",5,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-both pos"
207,"target-12","cmp:rel-abs:b","cmp","abs-rel","b","target-12-b-cmp",2,"Thu Oct 17 17:21:34 2019","2:1:3:4:5",1,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder","horse with the bigger [inaudible]",NA,"target",12,"5a231642b14a3100017ff377",11,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-rel cmp"
207,"target-6","pos:rel-abs:b","pos","abs-rel","b","target-6-b-pos",2,"Thu Oct 17 17:21:57 2019","5:4:1:2:3",4,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog","girl with the big [inaudible]",NA,"target",6,"5a231642b14a3100017ff377",7,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-rel pos"
207,"target-3","pos:rel-abs:b","pos","abs-rel","b","target-3-b-pos",2,"Thu Oct 17 17:22:12 2019","1:3:5:4:2",3,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the big [inaudible]",NA,"target",3,"5a231642b14a3100017ff377",4,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-rel pos"
207,"target-11","cmp:abs-both:b","cmp","abs-both","b","target-11-b-cmp",4,"Thu Oct 17 17:22:26 2019","4:2:5:3:1",3,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the bigger [inaudible]",NA,"target",11,"5a231642b14a3100017ff377",5,"prolific3b_207","prolific3b",FALSE,"target2",1,"abs-both cmp"
213,"target-4","cmp:rel-both:b","cmp","both-rel","b","target-4-b-cmp",2,"Thu Oct 17 17:19:19 2019","3:4:1:2:5",4,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]",NA,"target",4,"5d8f9b03c5f8a30014475997",15,"prolific3b_213","prolific3b",FALSE,"target2",1,"both-rel cmp"
213,"target-10","pos:rel-both:b","pos","both-rel","b","target-10-b-pos",4,"Thu Oct 17 17:19:40 2019","5:2:4:1:3",1,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]",NA,"target",10,"5d8f9b03c5f8a30014475997",12,"prolific3b_213","prolific3b",FALSE,"target1",0,"both-rel pos"
213,"target-3","cmp:rel-abs:b","cmp","abs-rel","b","target-3-b-cmp",2,"Thu Oct 17 17:20:14 2019","4:3:1:5:2",3,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the bigger [inaudible]",NA,"target",3,"5d8f9b03c5f8a30014475997",8,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-rel cmp"
213,"target-11","pos:abs-both:b","pos","abs-both","b","target-11-b-pos",4,"Thu Oct 17 17:20:32 2019","3:2:1:5:4",5,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the big [inaudible]",NA,"target",11,"5d8f9b03c5f8a30014475997",5,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-both pos"
213,"target-1","pos:rel-both:b","pos","both-rel","b","target-1-b-pos",2,"Thu Oct 17 17:20:49 2019","5:1:3:2:4",1,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the big [inaudible]",NA,"target",1,"5d8f9b03c5f8a30014475997",8,"prolific3b_213","prolific3b",FALSE,"target2",1,"both-rel pos"
213,"target-2","pos:abs-both:b","pos","abs-both","b","target-2-b-pos",4,"Thu Oct 17 17:21:07 2019","1:3:2:5:4",5,"bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the big [inaudible]",NA,"target",2,"5d8f9b03c5f8a30014475997",8,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-both pos"
213,"target-8","cmp:abs-both:b","cmp","abs-both","b","target-8-b-cmp",4,"Thu Oct 17 17:21:29 2019","5:3:4:1:2",1,"rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can","bird in the bigger [inaudible]",NA,"target",8,"5d8f9b03c5f8a30014475997",13,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-both cmp"
213,"target-6","cmp:rel-abs:b","cmp","abs-rel","b","target-6-b-cmp",2,"Thu Oct 17 17:21:45 2019","5:1:4:2:3",1,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog","girl with the bigger [inaudible]",NA,"target",6,"5d8f9b03c5f8a30014475997",9,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-rel cmp"
213,"target-12","pos:rel-abs:b","pos","abs-rel","b","target-12-b-pos",2,"Thu Oct 17 17:22:07 2019","1:2:5:3:4",2,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder","horse with the big [inaudible]",NA,"target",12,"5d8f9b03c5f8a30014475997",8,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-rel pos"
213,"target-7","cmp:rel-both:b","cmp","both-rel","b","target-7-b-cmp",2,"Thu Oct 17 17:22:31 2019","3:5:1:4:2",5,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock","man with the bigger [inaudible]",NA,"target",7,"5d8f9b03c5f8a30014475997",15,"prolific3b_213","prolific3b",FALSE,"target2",1,"both-rel cmp"
213,"target-9","pos:rel-abs:b","pos","abs-rel","b","target-9-b-pos",2,"Thu Oct 17 17:22:52 2019","2:4:1:5:3",4,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the big [inaudible]",NA,"target",9,"5d8f9b03c5f8a30014475997",9,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-rel pos"
213,"target-5","cmp:abs-both:b","cmp","abs-both","b","target-5-b-cmp",4,"Thu Oct 17 17:23:08 2019","3:5:2:4:1",4,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the bigger [inaudible]",NA,"target",5,"5d8f9b03c5f8a30014475997",6,"prolific3b_213","prolific3b",FALSE,"target2",1,"abs-both cmp"
171,"target-4","pos:rel-both:b","pos","both-rel","b","target-4-b-pos",1,"Thu Oct 17 13:24:53 2019","4:2:5:1:3",4,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]",NA,"target",4,"5d711d6676dfbf001ab9037f",7,"prolific3b_171","prolific3b",FALSE,"distractor",0,"both-rel pos"
171,"target-10","cmp:rel-both:b","cmp","both-rel","b","target-10-b-cmp",4,"Thu Oct 17 13:25:14 2019","3:5:4:1:2",1,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]",NA,"target",10,"5d711d6676dfbf001ab9037f",8,"prolific3b_171","prolific3b",FALSE,"target1",0,"both-rel cmp"
171,"target-12","cmp:rel-abs:b","cmp","abs-rel","b","target-12-b-cmp",2,"Thu Oct 17 13:25:38 2019","5:2:1:4:3",2,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder","horse with the bigger [inaudible]",NA,"target",12,"5d711d6676dfbf001ab9037f",8,"prolific3b_171","prolific3b",FALSE,"target2",1,"abs-rel cmp"
171,"target-9","cmp:rel-abs:b","cmp","abs-rel","b","target-9-b-cmp",2,"Thu Oct 17 13:25:50 2019","4:1:5:3:2",1,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the bigger [inaudible]",NA,"target",9,"5d711d6676dfbf001ab9037f",4,"prolific3b_171","prolific3b",FALSE,"target2",1,"abs-rel cmp"
171,"target-6","pos:rel-abs:b","pos","abs-rel","b","target-6-b-pos",1,"Thu Oct 17 13:26:03 2019","1:4:2:5:3",1,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog","girl with the big [inaudible]",NA,"target",6,"5d711d6676dfbf001ab9037f",5,"prolific3b_171","prolific3b",FALSE,"distractor",0,"abs-rel pos"
171,"target-11","cmp:abs-both:b","cmp","abs-both","b","target-11-b-cmp",4,"Thu Oct 17 13:26:22 2019","1:2:4:3:5",3,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the bigger [inaudible]",NA,"target",11,"5d711d6676dfbf001ab9037f",6,"prolific3b_171","prolific3b",FALSE,"target2",1,"abs-both cmp"
171,"target-7","pos:rel-both:b","pos","both-rel","b","target-7-b-pos",2,"Thu Oct 17 13:26:37 2019","2:5:3:4:1",5,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock","man with the big [inaudible]",NA,"target",7,"5d711d6676dfbf001ab9037f",7,"prolific3b_171","prolific3b",FALSE,"target2",1,"both-rel pos"
171,"target-3","pos:rel-abs:b","pos","abs-rel","b","target-3-b-pos",4,"Thu Oct 17 13:26:47 2019","1:5:2:4:3",4,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the big [inaudible]",NA,"target",3,"5d711d6676dfbf001ab9037f",3,"prolific3b_171","prolific3b",FALSE,"target1",0,"abs-rel pos"
171,"target-5","pos:abs-both:b","pos","abs-both","b","target-5-b-pos",4,"Thu Oct 17 13:27:05 2019","4:5:2:1:3",1,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the big [inaudible]",NA,"target",5,"5d711d6676dfbf001ab9037f",4,"prolific3b_171","prolific3b",FALSE,"target2",1,"abs-both pos"
171,"target-2","cmp:abs-both:b","cmp","abs-both","b","target-2-b-cmp",4,"Thu Oct 17 13:27:22 2019","1:3:5:2:4",2,"bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the bigger [inaudible]",NA,"target",2,"5d711d6676dfbf001ab9037f",4,"prolific3b_171","prolific3b",FALSE,"target2",1,"abs-both cmp"
171,"target-1","cmp:rel-both:b","cmp","both-rel","b","target-1-b-cmp",4,"Thu Oct 17 13:27:31 2019","1:4:5:3:2",3,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the bigger [inaudible]",NA,"target",1,"5d711d6676dfbf001ab9037f",4,"prolific3b_171","prolific3b",FALSE,"target1",0,"both-rel cmp"
171,"target-8","pos:abs-both:b","pos","abs-both","b","target-8-b-pos",4,"Thu Oct 17 13:27:41 2019","3:5:1:2:4",2,"rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can","bird in the big [inaudible]",NA,"target",8,"5d711d6676dfbf001ab9037f",3,"prolific3b_171","prolific3b",FALSE,"target2",1,"abs-both pos"
165,"target-10","pos:rel-both:b","pos","both-rel","b","target-10-b-pos",4,"Thu Oct 17 13:24:16 2019","3:5:4:1:2",1,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]",NA,"target",10,"5d6e242d5f172d00164a9506",6,"prolific3b_165","prolific3b",FALSE,"target1",0,"both-rel pos"
165,"target-9","pos:rel-abs:b","pos","abs-rel","b","target-9-b-pos",2,"Thu Oct 17 13:24:37 2019","5:3:4:2:1",3,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the big [inaudible]",NA,"target",9,"5d6e242d5f172d00164a9506",7,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-rel pos"
165,"target-5","cmp:abs-both:b","cmp","abs-both","b","target-5-b-cmp",4,"Thu Oct 17 13:24:56 2019","4:3:2:1:5",1,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the bigger [inaudible]",NA,"target",5,"5d6e242d5f172d00164a9506",5,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-both cmp"
165,"target-1","pos:rel-both:b","pos","both-rel","b","target-1-b-pos",2,"Thu Oct 17 13:25:11 2019","4:1:5:2:3",1,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the big [inaudible]",NA,"target",1,"5d6e242d5f172d00164a9506",5,"prolific3b_165","prolific3b",FALSE,"target2",1,"both-rel pos"
165,"target-6","cmp:rel-abs:b","cmp","abs-rel","b","target-6-b-cmp",2,"Thu Oct 17 13:25:27 2019","2:3:4:1:5",3,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog","girl with the bigger [inaudible]",NA,"target",6,"5d6e242d5f172d00164a9506",5,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-rel cmp"
165,"target-3","cmp:rel-abs:b","cmp","abs-rel","b","target-3-b-cmp",2,"Thu Oct 17 13:25:58 2019","1:4:3:5:2",4,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the bigger [inaudible]",NA,"target",3,"5d6e242d5f172d00164a9506",23,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-rel cmp"
165,"target-11","pos:abs-both:b","pos","abs-both","b","target-11-b-pos",4,"Thu Oct 17 13:26:17 2019","1:2:5:4:3",4,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the big [inaudible]",NA,"target",11,"5d6e242d5f172d00164a9506",5,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-both pos"
165,"target-8","cmp:abs-both:b","cmp","abs-both","b","target-8-b-cmp",4,"Thu Oct 17 13:26:41 2019","5:1:3:4:2",4,"rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can","bird in the bigger [inaudible]",NA,"target",8,"5d6e242d5f172d00164a9506",6,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-both cmp"
165,"target-7","cmp:rel-both:b","cmp","both-rel","b","target-7-b-cmp",4,"Thu Oct 17 13:26:57 2019","1:5:3:4:2",4,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock","man with the bigger [inaudible]",NA,"target",7,"5d6e242d5f172d00164a9506",4,"prolific3b_165","prolific3b",FALSE,"target1",0,"both-rel cmp"
165,"target-2","pos:abs-both:b","pos","abs-both","b","target-2-b-pos",4,"Thu Oct 17 13:27:12 2019","4:1:2:3:5",3,"bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the big [inaudible]",NA,"target",2,"5d6e242d5f172d00164a9506",6,"prolific3b_165","prolific3b",FALSE,"target2",1,"abs-both pos"
