usernum,stim,cond,adjtype,displaytype,version,audiofile,response,timestamp,order,selectedpos,images,phrase,native,type,stimnum,mturkid,time,cheater,selection,target,condcollapsed,target1,target1hasrel,target1hasabs,target2hasrel,target2hasabs
81,target-7,cmp:rel-both:b,cmp,both-rel,b,target-7-b-cmp,4,Fri Aug 24 13:45:00 2018,5:4:2:3:1,3,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf,man with the bigger [inaudible],,target,7,599c58cfd0bcd10001dd94f3,6,FALSE,target1,0,both-rel cmp,0,0,0,0,0
81,target-5,cmp:abs-both:a,cmp,abs-both,a,target-5-a-cmp,4,Fri Aug 24 13:45:24 2018,1:4:2:5:3,5,man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish,lady with the bigger [inaudible],,target,5,599c58cfd0bcd10001dd94f3,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
81,target-12,pos:rel-abs:b,pos,abs-rel,b,target-12-b-pos,2,Fri Aug 24 13:45:39 2018,1:3:2:4:5,3,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard,horse with the big [inaudible],,target,12,599c58cfd0bcd10001dd94f3,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
81,target-8,cmp:abs-both:b,cmp,abs-both,b,target-8-b-cmp,4,Fri Aug 24 13:45:52 2018,4:1:3:2:5,2,rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup,bird in the bigger [inaudible],,target,8,599c58cfd0bcd10001dd94f3,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
81,target-4,cmp:rel-both:a,cmp,both-rel,a,target-4-a-cmp,2,Fri Aug 24 13:46:07 2018,2:5:3:1:4,5,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the bigger [inaudible],,target,4,599c58cfd0bcd10001dd94f3,6,FALSE,target2,1,both-rel cmp,1,0,0,0,0
81,target-3,cmp:rel-abs:a,cmp,abs-rel,a,target-3-a-cmp,2,Fri Aug 24 13:46:20 2018,3:1:5:4:2,1,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree,cat in the bigger [inaudible],,target,3,599c58cfd0bcd10001dd94f3,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
81,target-11,pos:abs-both:a,pos,abs-both,a,target-11-a-pos,4,Fri Aug 24 13:46:33 2018,3:4:5:2:1,2,boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the big [inaudible],,target,11,599c58cfd0bcd10001dd94f3,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
81,target-10,pos:rel-both:a,pos,both-rel,a,target-10-a-pos,4,Fri Aug 24 13:46:58 2018,5:4:1:2:3,2,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],,target,10,599c58cfd0bcd10001dd94f3,9,FALSE,target1,0,both-rel pos,0,0,0,0,0
81,target-9,pos:rel-abs:a,pos,abs-rel,a,target-9-a-pos,2,Fri Aug 24 13:47:10 2018,1:4:3:2:5,4,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes,monkey with the big [inaudible],,target,9,599c58cfd0bcd10001dd94f3,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
81,target-2,pos:abs-both:b,pos,abs-both,b,target-2-b-pos,4,Fri Aug 24 13:47:22 2018,5:3:2:4:1,4,bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the big [inaudible],,target,2,599c58cfd0bcd10001dd94f3,4,FALSE,target2,1,abs-both pos,1,0,1,1,1
81,target-6,cmp:rel-abs:b,cmp,abs-rel,b,target-6-b-cmp,2,Fri Aug 24 13:47:35 2018,5:2:1:4:3,2,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck,girl with the bigger [inaudible],,target,6,599c58cfd0bcd10001dd94f3,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
82,target-9,pos:rel-both:a,pos,both-rel,a,target-9-a-pos,1,Fri Aug 24 13:46:08 2018,3:2:5:1:4,3,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the big [inaudible],,target,9,5586015efdf99b4204044ae1,17,FALSE,distractor,0,both-rel pos,0,0,0,0,0
82,target-2,cmp:rel-abs:a,cmp,abs-rel,a,target-2-a-cmp,2,Fri Aug 24 13:46:37 2018,5:3:2:4:1,3,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:bird-small_bucket,frog in the bigger [inaudible],,target,2,5586015efdf99b4204044ae1,9,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
82,target-10,pos:abs-both:a,pos,abs-both,a,target-10-a-pos,4,Fri Aug 24 13:47:20 2018,1:4:5:2:3,2,lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],,target,10,5586015efdf99b4204044ae1,15,FALSE,target2,1,abs-both pos,1,0,1,1,1
82,target-1,pos:abs-both:b,pos,abs-both,b,target-1-b-pos,4,Fri Aug 24 13:47:37 2018,5:4:2:1:3,1,frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the big [inaudible],,target,1,5586015efdf99b4204044ae1,7,FALSE,target2,1,abs-both pos,1,0,1,1,1
82,target-3,cmp:rel-both:a,cmp,both-rel,a,target-3-a-cmp,2,Fri Aug 24 13:47:55 2018,2:4:1:3:5,4,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:cat-small_tree,cat in the bigger [inaudible],,target,3,5586015efdf99b4204044ae1,6,FALSE,target2,1,both-rel cmp,1,0,0,0,0
82,target-4,cmp:abs-both:a,cmp,abs-both,a,target-4-a-cmp,4,Fri Aug 24 13:48:12 2018,2:3:1:4:5,4,girl-big_pen:boy-med_pillow:girl-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the bigger [inaudible],,target,4,5586015efdf99b4204044ae1,6,FALSE,target2,1,abs-both cmp,1,0,1,1,1
82,target-12,pos:rel-both:b,pos,both-rel,b,target-12-b-pos,2,Fri Aug 24 13:48:36 2018,3:5:1:2:4,5,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard,horse with the big [inaudible],,target,12,5586015efdf99b4204044ae1,10,FALSE,target2,1,both-rel pos,1,0,0,0,0
82,target-7,cmp:abs-both:b,cmp,abs-both,b,target-7-b-cmp,4,Fri Aug 24 13:48:54 2018,5:1:2:3:4,3,girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf,man with the bigger [inaudible],,target,7,5586015efdf99b4204044ae1,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
82,target-6,cmp:rel-both:b,cmp,both-rel,b,target-6-b-cmp,4,Fri Aug 24 13:49:13 2018,4:5:1:3:2,3,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck,girl with the bigger [inaudible],,target,6,5586015efdf99b4204044ae1,7,FALSE,target1,0,both-rel cmp,0,0,0,0,0
82,target-11,pos:rel-abs:b,pos,abs-rel,b,target-11-b-pos,4,Fri Aug 24 13:49:31 2018,5:4:2:3:1,3,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie,policewoman with the big [inaudible],,target,11,5586015efdf99b4204044ae1,9,FALSE,target1,0,abs-rel pos,0,0,1,1,0
82,target-5,cmp:rel-abs:b,cmp,abs-rel,b,target-5-b-cmp,2,Fri Aug 24 13:49:49 2018,3:4:1:5:2,4,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish,lady with the bigger [inaudible],,target,5,5586015efdf99b4204044ae1,8,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
82,target-8,pos:rel-abs:a,pos,abs-rel,a,target-8-a-pos,4,Fri Aug 24 13:50:08 2018,2:1:3:4:5,4,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:rabbit-small_cup,bird in the big [inaudible],,target,8,5586015efdf99b4204044ae1,7,FALSE,target1,0,abs-rel pos,0,0,1,1,0
83,target-7,pos:rel-abs:a,pos,abs-rel,a,target-7-a-pos,4,Fri Aug 24 13:46:41 2018,1:3:5:4:2,4,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:girl-small_scarf,man with the big [inaudible],,target,7,5ae0f48109eae2000113289a,6,FALSE,target1,0,abs-rel pos,0,0,1,1,0
83,target-9,pos:abs-both:a,pos,abs-both,a,target-9-a-pos,4,Fri Aug 24 13:46:52 2018,5:2:4:1:3,1,frog-big_glasses:monkey-med_glue:frog-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the big [inaudible],,target,9,5ae0f48109eae2000113289a,4,FALSE,target2,1,abs-both pos,1,0,1,1,1
83,target-11,pos:rel-both:b,pos,both-rel,b,target-11-b-pos,4,Fri Aug 24 13:47:03 2018,5:4:3:2:1,2,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the big [inaudible],,target,11,5ae0f48109eae2000113289a,5,FALSE,target1,0,both-rel pos,0,0,0,0,0
83,target-2,cmp:rel-both:a,cmp,both-rel,a,target-2-a-cmp,4,Fri Aug 24 13:47:15 2018,3:4:5:2:1,2,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the bigger [inaudible],,target,2,5ae0f48109eae2000113289a,6,FALSE,target1,0,both-rel cmp,0,0,0,0,0
83,target-4,cmp:rel-abs:b,cmp,abs-rel,b,target-4-b-cmp,2,Fri Aug 24 13:47:26 2018,1:2:5:3:4,2,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:girl-small_paintbrush,boy with the bigger [inaudible],,target,4,5ae0f48109eae2000113289a,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
83,target-10,pos:rel-abs:b,pos,abs-rel,b,target-10-b-pos,2,Fri Aug 24 13:47:37 2018,5:2:1:3:4,2,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:lady-small_chair,farmer with the big [inaudible],,target,10,5ae0f48109eae2000113289a,3,FALSE,target2,1,abs-rel pos,1,0,1,1,0
83,target-3,cmp:abs-both:a,cmp,abs-both,a,target-3-a-cmp,2,Fri Aug 24 13:47:48 2018,2:1:5:4:3,1,bird-big_tower:cat-med_truck:bird-small_truck:cat-med_tree:cat-small_tree,cat in the bigger [inaudible],,target,3,5ae0f48109eae2000113289a,4,FALSE,target1,0,abs-both cmp,0,0,1,1,1
83,target-5,cmp:rel-both:b,cmp,both-rel,b,target-5-b-cmp,2,Fri Aug 24 13:48:08 2018,4:2:3:1:5,2,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:lady-small_fish,lady with the bigger [inaudible],,target,5,5ae0f48109eae2000113289a,3,FALSE,target2,1,both-rel cmp,1,0,0,0,0
83,target-1,cmp:rel-abs:a,cmp,abs-rel,a,target-1-a-cmp,2,Fri Aug 24 13:48:21 2018,2:5:3:4:1,5,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:frog-small_bag,rabbit in the bigger [inaudible],,target,1,5ae0f48109eae2000113289a,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
83,target-6,cmp:abs-both:b,cmp,abs-both,b,target-6-b-cmp,4,Fri Aug 24 13:48:31 2018,4:5:1:3:2,3,man-big_doll:girl-med_dog:man-small_dog:girl-med_duck:girl-small_duck,girl with the bigger [inaudible],,target,6,5ae0f48109eae2000113289a,3,FALSE,target2,1,abs-both cmp,1,0,1,1,1
83,target-12,pos:abs-both:b,pos,abs-both,b,target-12-b-pos,4,Fri Aug 24 13:48:40 2018,2:3:1:4:5,4,cat-big_lamp:horse-med_ladder:cat-small_ladder:horse-med_lizard:horse-small_lizard,horse with the big [inaudible],,target,12,5ae0f48109eae2000113289a,4,FALSE,target2,1,abs-both pos,1,0,1,1,1
83,target-8,pos:rel-both:a,pos,both-rel,a,target-8-a-pos,4,Fri Aug 24 13:48:51 2018,4:1:2:3:5,3,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:bird-small_cup,bird in the big [inaudible],,target,8,5ae0f48109eae2000113289a,4,FALSE,target1,0,both-rel pos,0,0,0,0,0
85,target-10,pos:abs-both:b,pos,abs-both,b,target-10-b-pos,2,Fri Aug 24 13:47:10 2018,2:4:5:3:1,4,lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],,target,10,5ae76658f1ad3f00012b19c5,5,FALSE,target1,0,abs-both pos,0,0,1,1,1
85,target-2,cmp:rel-abs:b,cmp,abs-rel,b,target-2-b-cmp,2,Fri Aug 24 13:47:25 2018,5:1:2:4:3,1,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:bird-small_bucket,frog in the bigger [inaudible],,target,2,5ae76658f1ad3f00012b19c5,3,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
85,target-12,cmp:rel-both:a,cmp,both-rel,a,target-12-a-cmp,2,Fri Aug 24 13:47:41 2018,2:5:3:1:4,5,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard,horse with the bigger [inaudible],,target,12,5ae76658f1ad3f00012b19c5,8,FALSE,target2,1,both-rel cmp,1,0,0,0,0
85,target-8,pos:rel-abs:b,pos,abs-rel,b,target-8-b-pos,4,Fri Aug 24 13:47:57 2018,2:5:4:3:1,3,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:rabbit-small_cup,bird in the big [inaudible],,target,8,5ae76658f1ad3f00012b19c5,6,FALSE,target1,0,abs-rel pos,0,0,1,1,0
85,target-9,pos:rel-both:b,pos,both-rel,b,target-9-b-pos,2,Fri Aug 24 13:48:21 2018,1:3:5:4:2,3,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the big [inaudible],,target,9,5ae76658f1ad3f00012b19c5,15,FALSE,target2,1,both-rel pos,1,0,0,0,0
85,target-6,pos:rel-both:a,pos,both-rel,a,target-6-a-pos,4,Fri Aug 24 13:48:43 2018,5:3:4:1:2,1,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck,girl with the big [inaudible],,target,6,5ae76658f1ad3f00012b19c5,9,FALSE,target1,0,both-rel pos,0,0,0,0,0
85,target-5,pos:rel-abs:a,pos,abs-rel,a,target-5-a-pos,2,Fri Aug 24 13:49:00 2018,1:4:3:5:2,4,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish,lady with the big [inaudible],,target,5,5ae76658f1ad3f00012b19c5,8,FALSE,target2,1,abs-rel pos,1,0,1,1,0
85,target-1,cmp:abs-both:a,cmp,abs-both,a,target-1-a-cmp,4,Fri Aug 24 13:49:16 2018,2:5:4:3:1,3,frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the bigger [inaudible],,target,1,5ae76658f1ad3f00012b19c5,6,FALSE,target2,1,abs-both cmp,1,0,1,1,1
85,target-7,pos:abs-both:a,pos,abs-both,a,target-7-a-pos,4,Fri Aug 24 13:49:29 2018,3:1:4:5:2,5,girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf,man with the big [inaudible],,target,7,5ae76658f1ad3f00012b19c5,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
85,target-11,cmp:rel-abs:a,cmp,abs-rel,a,target-11-a-cmp,2,Fri Aug 24 13:49:42 2018,4:3:2:5:1,3,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie,policewoman with the bigger [inaudible],,target,11,5ae76658f1ad3f00012b19c5,6,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
85,target-4,cmp:abs-both:b,cmp,abs-both,b,target-4-b-cmp,4,Fri Aug 24 13:50:00 2018,1:3:4:2:5,2,girl-big_pen:boy-med_pillow:girl-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the bigger [inaudible],,target,4,5ae76658f1ad3f00012b19c5,10,FALSE,target2,1,abs-both cmp,1,0,1,1,1
85,target-3,cmp:rel-both:b,cmp,both-rel,b,target-3-b-cmp,2,Fri Aug 24 13:50:12 2018,3:4:5:1:2,4,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:cat-small_tree,cat in the bigger [inaudible],,target,3,5ae76658f1ad3f00012b19c5,4,FALSE,target2,1,both-rel cmp,1,0,0,0,0
86,target-4,pos:rel-abs:a,pos,abs-rel,a,target-4-a-pos,4,Fri Aug 24 13:48:08 2018,2:4:1:5:3,5,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:girl-small_paintbrush,boy with the big [inaudible],,target,4,5a7b9480b093f80001a78761,28,FALSE,target1,0,abs-rel pos,0,0,1,1,0
86,target-10,cmp:rel-abs:a,cmp,abs-rel,a,target-10-a-cmp,2,Fri Aug 24 13:48:27 2018,5:4:1:2:3,4,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:lady-small_chair,farmer with the bigger [inaudible],,target,10,5a7b9480b093f80001a78761,10,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
86,target-2,cmp:rel-both:b,cmp,both-rel,b,target-2-b-cmp,2,Fri Aug 24 13:49:04 2018,2:1:3:5:4,1,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the bigger [inaudible],,target,2,5a7b9480b093f80001a78761,19,FALSE,target2,1,both-rel cmp,1,0,0,0,0
86,target-1,cmp:rel-abs:b,cmp,abs-rel,b,target-1-b-cmp,2,Fri Aug 24 13:49:19 2018,3:2:4:1:5,2,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:frog-small_bag,rabbit in the bigger [inaudible],,target,1,5a7b9480b093f80001a78761,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
86,target-12,cmp:abs-both:a,cmp,abs-both,a,target-12-a-cmp,4,Fri Aug 24 13:49:32 2018,1:2:5:4:3,4,cat-big_lamp:horse-med_ladder:cat-small_ladder:horse-med_lizard:horse-small_lizard,horse with the bigger [inaudible],,target,12,5a7b9480b093f80001a78761,6,FALSE,target2,1,abs-both cmp,1,0,1,1,1
86,target-8,pos:rel-both:b,pos,both-rel,b,target-8-b-pos,4,Fri Aug 24 13:49:53 2018,4:1:3:2:5,2,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:bird-small_cup,bird in the big [inaudible],,target,8,5a7b9480b093f80001a78761,12,FALSE,target1,0,both-rel pos,0,0,0,0,0
86,target-7,pos:rel-abs:b,pos,abs-rel,b,target-7-b-pos,4,Fri Aug 24 13:50:13 2018,4:2:1:3:5,3,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:girl-small_scarf,man with the big [inaudible],,target,7,5a7b9480b093f80001a78761,8,FALSE,target1,0,abs-rel pos,0,0,1,1,0
86,target-11,cmp:rel-both:a,cmp,both-rel,a,target-11-a-cmp,2,Fri Aug 24 13:50:33 2018,2:5:1:3:4,5,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the bigger [inaudible],,target,11,5a7b9480b093f80001a78761,8,FALSE,target2,1,both-rel cmp,1,0,0,0,0
86,target-3,cmp:abs-both:b,cmp,abs-both,b,target-3-b-cmp,4,Fri Aug 24 13:50:44 2018,5:2:1:4:3,4,bird-big_tower:cat-med_truck:bird-small_truck:cat-med_tree:cat-small_tree,cat in the bigger [inaudible],,target,3,5a7b9480b093f80001a78761,3,FALSE,target2,1,abs-both cmp,1,0,1,1,1
86,target-6,pos:abs-both:a,pos,abs-both,a,target-6-a-pos,4,Fri Aug 24 13:51:02 2018,3:4:2:5:1,5,man-big_doll:girl-med_dog:man-small_dog:girl-med_duck:girl-small_duck,girl with the big [inaudible],,target,6,5a7b9480b093f80001a78761,8,FALSE,target2,1,abs-both pos,1,0,1,1,1
86,target-5,pos:rel-both:a,pos,both-rel,a,target-5-a-pos,2,Fri Aug 24 13:51:18 2018,4:1:5:3:2,1,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:lady-small_fish,lady with the big [inaudible],,target,5,5a7b9480b093f80001a78761,8,FALSE,target2,1,both-rel pos,1,0,0,0,0
86,target-9,pos:abs-both:b,pos,abs-both,b,target-9-b-pos,2,Fri Aug 24 13:51:33 2018,4:3:1:2:5,3,frog-big_glasses:monkey-med_glue:frog-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the big [inaudible],,target,9,5a7b9480b093f80001a78761,7,FALSE,target1,0,abs-both pos,0,0,1,1,1
87,target-7,pos:rel-both:b,pos,both-rel,b,target-7-b-pos,4,Fri Aug 24 13:48:15 2018,5:2:3:4:1,4,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf,man with the big [inaudible],,target,7,5983397a413c230001292870,5,FALSE,target1,0,both-rel pos,0,0,0,0,0
87,target-4,pos:rel-both:a,pos,both-rel,a,target-4-a-pos,2,Fri Aug 24 13:48:29 2018,1:5:3:2:4,5,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the big [inaudible],,target,4,5983397a413c230001292870,4,FALSE,target2,1,both-rel pos,1,0,0,0,0
87,target-5,pos:abs-both:a,pos,abs-both,a,target-5-a-pos,4,Fri Aug 24 13:48:44 2018,3:1:4:2:5,2,man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish,lady with the big [inaudible],,target,5,5983397a413c230001292870,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
87,target-3,pos:rel-abs:a,pos,abs-rel,a,target-3-a-pos,2,Fri Aug 24 13:48:56 2018,5:1:2:3:4,1,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree,cat in the big [inaudible],,target,3,5983397a413c230001292870,5,FALSE,target2,1,abs-rel pos,1,0,1,1,0
87,target-11,cmp:abs-both:a,cmp,abs-both,a,target-11-a-cmp,4,Fri Aug 24 13:49:05 2018,1:5:3:4:2,4,boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the bigger [inaudible],,target,11,5983397a413c230001292870,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
87,target-1,cmp:rel-both:b,cmp,both-rel,b,target-1-b-cmp,4,Fri Aug 24 13:49:18 2018,1:5:3:4:2,4,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the bigger [inaudible],,target,1,5983397a413c230001292870,4,FALSE,target1,0,both-rel cmp,0,0,0,0,0
87,target-6,pos:rel-abs:b,pos,abs-rel,b,target-6-b-pos,2,Fri Aug 24 13:49:37 2018,4:3:5:2:1,3,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck,girl with the big [inaudible],,target,6,5983397a413c230001292870,10,FALSE,target2,1,abs-rel pos,1,0,1,1,0
87,target-2,cmp:abs-both:b,cmp,abs-both,b,target-2-b-cmp,4,Fri Aug 24 13:49:49 2018,5:1:2:4:3,4,bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the bigger [inaudible],,target,2,5983397a413c230001292870,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
87,target-9,cmp:rel-abs:a,cmp,abs-rel,a,target-9-a-cmp,2,Fri Aug 24 13:50:03 2018,2:4:3:1:5,4,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes,monkey with the bigger [inaudible],,target,9,5983397a413c230001292870,7,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
87,target-10,cmp:rel-both:a,cmp,both-rel,a,target-10-a-cmp,2,Fri Aug 24 13:50:28 2018,5:4:2:1:3,4,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the bigger [inaudible],,target,10,5983397a413c230001292870,18,FALSE,target2,1,both-rel cmp,1,0,0,0,0
87,target-8,pos:abs-both:b,pos,abs-both,b,target-8-b-pos,4,Fri Aug 24 13:50:44 2018,2:4:1:5:3,5,rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup,bird in the big [inaudible],,target,8,5983397a413c230001292870,6,FALSE,target2,1,abs-both pos,1,0,1,1,1
87,target-12,cmp:rel-abs:b,cmp,abs-rel,b,target-12-b-cmp,2,Fri Aug 24 13:50:52 2018,4:1:3:2:5,1,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard,horse with the bigger [inaudible],,target,12,5983397a413c230001292870,3,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
88,target-6,pos:rel-both:b,pos,both-rel,b,target-6-b-pos,4,Fri Aug 24 13:51:32 2018,3:1:2:4:5,4,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck,girl with the big [inaudible],,target,6,57311dbc070de6000842c382,6,FALSE,target1,0,both-rel pos,0,0,0,0,0
88,target-5,pos:rel-abs:b,pos,abs-rel,b,target-5-b-pos,4,Fri Aug 24 13:51:48 2018,5:2:1:4:3,4,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish,lady with the big [inaudible],,target,5,57311dbc070de6000842c382,6,FALSE,target1,0,abs-rel pos,0,0,1,1,0
88,target-2,pos:rel-abs:a,pos,abs-rel,a,target-2-a-pos,2,Fri Aug 24 13:52:05 2018,4:1:3:5:2,1,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:bird-small_bucket,frog in the big [inaudible],,target,2,57311dbc070de6000842c382,6,FALSE,target2,1,abs-rel pos,1,0,1,1,0
88,target-8,cmp:rel-abs:a,cmp,abs-rel,a,target-8-a-cmp,2,Fri Aug 24 13:52:17 2018,4:2:3:1:5,2,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:rabbit-small_cup,bird in the bigger [inaudible],,target,8,57311dbc070de6000842c382,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
88,target-10,cmp:abs-both:a,cmp,abs-both,a,target-10-a-cmp,4,Fri Aug 24 13:52:28 2018,2:5:1:4:3,4,lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the bigger [inaudible],,target,10,57311dbc070de6000842c382,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
88,target-7,pos:abs-both:b,pos,abs-both,b,target-7-b-pos,4,Fri Aug 24 13:52:39 2018,4:2:1:3:5,3,girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf,man with the big [inaudible],,target,7,57311dbc070de6000842c382,4,FALSE,target2,1,abs-both pos,1,0,1,1,1
88,target-9,cmp:rel-both:a,cmp,both-rel,a,target-9-a-cmp,4,Fri Aug 24 13:52:55 2018,4:3:5:1:2,1,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the bigger [inaudible],,target,9,57311dbc070de6000842c382,8,FALSE,target1,0,both-rel cmp,0,0,0,0,0
88,target-1,cmp:abs-both:b,cmp,abs-both,b,target-1-b-cmp,4,Fri Aug 24 13:53:07 2018,3:4:1:5:2,5,frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the bigger [inaudible],,target,1,57311dbc070de6000842c382,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
